,ORGANON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-08-29,0.8576045029561552,166.6935514505313,0.3690199943994316,15.07406996536809,49.20516841362136,46.45278867356695,0.9402467846948294,3.8895858165059103,12.050982672270026,11.414040249540218,-0.6573583677010093,3.062083569979652,3.542279316439312,2.882260390434124,2.231458055587784,9.076000798849888,4.2969999430375205,5.382560827721808,-0.2769844093978761,1.3122780712247075,9.934360537267038,6.112004519602412,1.4006581837543728,2.405801902517432,3.0670361694751844,3.944807047671195,-61.80790916231153,1191.0236822748634,4268.7946662750655,3289.823610607059
2023-08-30,-0.308312014998946,166.17961520318084,-0.900394665936206,13.518430891140994,48.803063724738,47.19466935204773,0.9423254784036902,3.790775908803651,12.065701770577672,11.527266201842266,-2.001141713476301,2.732000786260652,3.504786249955738,2.918480671172296,2.8320218964609207,10.886747711101624,4.296627010296981,5.279016535093715,-0.6658588427093954,0.9512852725363244,9.842070433445494,6.372797542475799,0.8610486247658183,2.220846671271677,3.156740342652152,3.896700639081165,-188.5726822505136,1035.6402763389513,4228.770566158722,3364.210360153433
2023-08-31,-2.1776258097254364,162.56084501201397,-3.1572837945684524,8.790695990461678,43.475205229894165,41.07244565519153,1.0919081894486578,3.751156583538716,12.284278366438782,11.843246632729452,-3.793923327225096,1.5009964848455195,3.0088630132996834,2.323844764900908,3.1756760927617136,13.22547501615843,4.201838713633636,5.098954978194052,-1.304483149455829,0.4257293472724135,8.796556303297901,5.397550440158297,-0.002633514237962,1.827072520708192,2.9346365698902788,3.3748963347910874,-3096.5409675451383,563.0472845996742,3696.1710821855104,2752.1866686898647
2023-09-01,2.633520491449781,166.84191817647928,-0.1315516706908762,11.2045653160082,46.8451183900922,44.08981082914744,1.044042319583073,3.617491459753545,11.950528166814438,11.619007261813636,-1.0697687309321156,2.224233895992907,3.375038077108578,2.628556633120299,3.262509343547782,15.9347610461991,4.389889080813705,5.25697624891512,-0.3423388899923463,0.5049430675440177,9.187814740203216,5.809655049253062,0.433680635407148,2.10585331605498,3.0258132875159687,3.545172565565626,-834.853283020129,804.6147123248694,4033.3487604557304,3054.121860831315
2023-09-04,0.3059699758574119,167.3524043532439,-0.0369182475263285,10.603294305378656,42.25005484694666,45.18448988247894,1.0458840836922767,3.576871400744734,11.895281339799114,11.664436558870843,-0.9774031558893368,2.0818978930004786,3.00457690998273,2.712337129587395,3.107362197732132,18.02791111390308,4.398923616631532,5.2104032167298,-0.3289769067929496,0.4130639975810215,8.124780234005726,6.072060656027091,0.385264985573361,2.271538604407851,2.8628177822056378,3.685598442056859,-764.1162716281841,744.6681032744133,3574.0287651308854,3163.788437434201
2023-09-05,-0.6890790188038287,166.19921404738196,-0.3834875981630656,10.559943367981418,37.07501948784027,45.82983155878024,1.0402522290490084,3.570989541193513,11.972879810140087,11.818758477634658,-1.3158537098097465,2.073692711353299,2.553029541280884,2.731692401505211,2.806196202251257,19.4326408085394,4.353235124326758,5.137965549878943,-0.4877847648834628,0.3810668378452077,7.021701097346633,6.2836569095603565,0.1768590075306026,2.3851699312022503,2.30991177002428,3.882843501976189,-1023.1714688755967,740.5134983891849,3056.7115849493107,3228.521272857989
2023-09-06,-0.4966854475380144,165.37372673728606,-1.8449366418236977,11.045978438259556,36.9189203578373,44.63071858622415,1.04680868296789,3.528180553557277,12.039125395599855,11.94376041693384,-2.703711618409879,2.237123296645784,2.52617023619427,2.602872572286676,2.147191723962584,20.00536843573581,4.285371635425549,5.005035580216511,-1.3181257951057317,0.3945428416622556,7.096906133592505,6.21136171780332,0.0480363153051157,2.6348107432997043,2.2901832848864214,3.651771453088859,-2115.5818899845876,789.2974911135602,3041.288024417492,3108.8086399200365
2023-09-08,-0.4325385722973696,164.65842158070166,-2.86917257677776,8.993562758615967,37.79602313584283,42.33499150340912,1.012109162321011,3.442774808519418,12.08772807780894,12.057884485975515,-3.808388340747137,1.6969927984895683,2.588728528043787,2.3880097672434166,1.815447413860731,20.95356571626534,4.283024192304019,4.933688547142964,-2.1231706872465663,0.2788243364394816,7.306016755750962,5.836271513627838,-0.1608543259543255,2.7379812898281863,2.39272090122296,3.496571879675218,-32.800737855381655,584.2364056878755,3129.1846514259896,2879.4345924802396
2023-09-11,0.8005713514152024,165.97662973156923,-1.0031537488278868,9.520108776266037,39.99387287455635,43.86023184456204,0.8657532187115666,3.3574841938306377,11.983907328834055,12.030375763872849,-2.2968276206424347,1.8974668235351828,2.794711173363732,2.520417768717503,0.6409050763962957,22.99227488406196,4.443829969606615,5.0372165788386125,-3.102621556030961,0.2770806673311621,7.536642927724991,6.019509458258099,-0.3052219155107997,2.58143806641592,2.4419874300531874,3.7003631463345728,-7.62805167077875,637.0714868337404,3349.155971244805,3032.157283961353
2023-09-12,1.2407735389325492,168.0360238340906,-0.1053284103736135,10.607110640461691,40.65809673566233,47.57601492657278,0.8721391613576773,3.281596634112458,11.830945143589728,11.957302354304144,-1.2505579559627724,2.2731378430918188,2.8871443985125698,2.84674096647489,-0.5366251928134004,24.877448592961983,4.567194069940448,5.097887216755027,2.032443838919424,0.2998507450186881,7.478912977496916,6.677147024486629,-0.4643318617686083,2.542926869411281,2.3839377510995017,4.0262129859764695,-2.451699459980919,745.9521494763765,3415.764700042457,3403.9342460524254
2023-09-13,-0.147116502204625,167.78881511338216,0.4169844053414093,9.206496549874652,39.78700750482185,46.542362420176325,0.8528261808641349,3.246960725523428,11.841681891885854,12.043767780345496,-0.6664285923441475,1.8665800566014896,2.8111227330520374,2.74064371384975,-1.00215044992939,26.5130878640312,4.627537825093299,5.093351655839014,0.5671281704933283,0.2285932202960244,7.193549231157248,6.480541436880775,-0.4958670061179233,2.389438764307552,2.373008375003855,3.6716896330168143,-0.9533086532383047,606.0712134830335,3328.8421163850985,3300.767645827004
2023-09-14,0.1322971475277601,168.0107949296478,2.271394545332652,8.985283552061114,42.5917973568678,46.54055941360043,0.8867572650933017,3.225453908283324,11.819506177933624,12.097043128156397,1.4502981135749775,1.8110021107704128,3.0538563823375577,2.72858909168078,-0.7809801843212926,28.49330759281361,4.766757548185113,5.169550021372403,-1.6467285784995542,0.2050061691527532,7.572248853165096,6.385054750339106,-0.4277770356711767,2.0388172649214544,2.380974265215533,3.5379660920088947,1.8723006617432263,584.1303836093776,3609.507437756079,3300.7859921079485
2023-09-15,0.2351725237556445,168.40591015626578,2.2752436269657323,8.589711986805426,45.688605374852266,46.41108399969794,0.9223112236017846,3.2065354664864216,11.76903489160444,12.137980519032556,1.3985642128038682,1.6988856026308548,3.3302429711178725,2.708883153194124,-0.4807609647841953,29.496431253615143,4.808444936286722,5.083762320980068,-2.6830619889778693,0.1846846112161901,8.151023094562813,6.467723875703722,-0.1743006480573073,2.186812084547402,2.6249818948974357,3.514320029139351,1.841763774177346,544.7536938338993,3919.374572460668,3288.037094180576
2023-09-18,-0.2164823329060428,168.04134111320784,2.6854067375158186,8.878255145335684,46.49930333321275,42.61515739981285,0.9421493153815153,3.2045448834857817,11.749095733807154,12.231161242336936,1.804464062321648,1.7905459094563028,3.4050541323202776,2.3780596270053223,0.1605079794903058,30.77928079174211,4.875510388398049,5.016156268156546,10.591838401713655,0.1864203641280022,8.205562862634267,5.798549564023668,-0.1975716022833206,2.034094155396486,2.773467507258883,3.1404137384406194,2.3736558583507437,573.788473279459,4000.6306979426595,2908.643074179373
2023-09-19,-0.5353724098905555,167.14169413567765,0.9266992804212428,7.882172636390998,43.67980846058988,41.259909213748585,0.8851240422176705,3.188692472740345,11.749539103479496,12.3634575333079,-0.0662425528525731,1.487633840124969,3.165117801059008,2.2431564023358663,0.684182857504492,31.37201683466102,4.916246507023187,4.94987798175837,-0.0856976691312413,0.1512050325996058,7.564444809172066,5.60279849787235,-0.1614103025442448,1.8781943430791352,2.48345857139467,3.270938043006301,-0.0808243123792103,474.3606828200302,3718.867537066185,2773.316892084721
2023-09-20,0.3387949287616765,167.70796171925568,0.5772608837769433,8.937378686414217,49.9450275411243,42.44077484636929,0.8936186424121414,3.153462812611776,11.656819302655942,12.38958168813837,-0.4566503577974621,1.8394437466650413,3.7279258221453726,2.333898077569073,1.0752837846371313,31.812838341575592,5.116515679983408,4.984974010684689,-0.379501001151706,0.1823357409583529,8.493232582567718,5.800636236388221,0.0348584637612495,1.786924933921995,2.755405789295397,3.3607355394265435,-0.5625185423625594,580.0617450999486,4345.5757682453695,2891.6020883831125
2023-09-21,-1.5846645037583815,165.05035317991394,-0.4089645771425654,8.579492111953781,44.50989060906598,37.75672223054585,0.9262337983169544,3.1399706675645565,11.735026400247376,12.64483253059239,-1.503423879248079,1.7345219097789524,3.2402445524675403,1.916668296107356,1.5644544060926278,30.07208343057052,5.065281862451066,4.759304925822159,-0.8901007307936275,0.1811097635296311,7.506858729489245,5.09232965710569,0.1382683160839714,2.0133249060985774,2.610041118570149,3.0886460338914965,-1.9195652906452714,544.6347918953967,3802.435536646433,2423.5949620973374
2023-09-22,0.0418560487292829,165.11943673616878,0.501808857958059,9.140734159639653,42.86579171576607,39.17662325412488,0.9375363287518814,3.0317905058708483,11.634819697639514,12.697328589124696,-0.5119523030416007,1.9827250169705004,3.127164142100176,2.02088428898883,1.6556007290131567,29.70288973549432,5.155692434483608,4.734841696159077,-0.2899091998925296,0.2023778472644874,7.057052262254139,5.41936425851495,0.1609934855734428,1.9842715915417184,2.580812437134133,3.3985938832259923,-0.6616349320926911,601.1206882203779,3638.3990958259096,2565.9831857890804
2023-09-25,-0.5178582460268477,164.26435211723745,-0.61217776206987,6.619179357170106,44.01842102949973,41.955021771260085,0.9437189703039522,2.9105256605360825,11.60121274638228,12.815348234605969,-1.6871398071264565,1.2002192304355934,3.235899163889077,2.219386545574916,1.941285635125187,29.95198721071036,5.2696297787984205,4.720175800213785,-0.8201708253188167,0.116628951657756,7.123907409426714,6.025667825222429,0.2115391999691264,1.7514264769939187,2.88653027437894,3.45473626275362,-2.1947981111869117,349.32688684516637,3754.0354626117723,2844.221144874174
2023-09-26,-2.138185231003087,160.75207600046377,-3.564310315765714,3.418892701965016,43.65587401981979,40.47106499913493,1.2332503414814648,2.89159822164936,11.725710283538856,13.129480443781636,-3.6833914513980734,0.1025726440489985,3.170941541323503,2.053564550871813,1.900676169537204,27.90736622803049,5.220619393389336,4.577864452732548,-2.3899619714560045,0.0106279780291143,7.122055648546045,5.889697235273275,-0.0057920978262682,1.334185993831027,3.100800016474509,3.234556891562776,-6.26179020430599,29.659887512195702,3718.154183959755,2696.2235610714692
2023-09-27,-0.3603804699007895,160.17275691359802,-3.614678179533928,2.507283788443283,40.0645016604343,37.55099318765604,1.484551469168948,2.845177492152266,11.609964065152088,13.20567161793362,-3.0926088623811507,-0.2148876493815639,2.893540702097888,1.82089524027433,1.9829140739272748,27.269983241321256,5.3214504119989865,4.585348521816499,-2.3153484513425417,-0.0224200175684563,6.312922412405225,5.244125823656081,-0.8206397246812942,1.371365638273808,2.9779553160908305,2.8929728257107565,-6.115661165879641,-61.13935033619335,3359.390357241142,2404.6144593721137
2023-09-28,0.98606056976267,161.7521573130248,-0.4974677013578485,4.432527535649771,42.66472272216105,40.66250116023558,1.5699670630926068,2.764495943293775,11.361767601693447,13.113343423300416,-0.9376960950517076,0.4765666794502129,3.1859354868327334,2.071297330085632,2.0137938011306824,28.04035144397149,5.514111678180335,4.690829260454416,-0.7310341225577156,0.0469846697421599,6.564585686325261,5.790369189124332,-0.5292436286328617,1.4174534212503185,2.949441884167873,3.059830856257993,-1.9415616728764056,131.74666520490982,3619.785859538159,2716.1633221178126
2023-09-29,1.1110443392936542,163.54929550053654,-1.9734984540635176,4.897883909426186,46.19618759690552,40.34473296100594,1.5206949971185124,2.651585502473377,11.094285629262652,13.007865960119066,-1.9375405365847584,0.6737249489164457,3.5813984449451084,2.063970033173478,2.1179847009603696,28.24234729619499,5.74596545032442,4.746117832160558,-1.3911376221758134,0.0632539246283592,6.9149488704591455,5.656801303013848,-1.0204824281340867,1.4479236081306217,3.242818709147517,2.889211096545772,-3.7752906449485737,178.6439307201464,3973.3057300418122,2684.78455372231
2023-10-02,-0.7164903991238036,162.37748050044058,-2.9727232614491546,5.396417951139737,44.21157287541477,34.86614964704873,1.5825181772043826,2.6039516603481427,11.003378191200722,13.138336743502274,-2.49214104435039,0.878890932699074,3.430962348314326,1.626784502194511,1.8807346888837064,26.825250437593752,5.711164045712229,4.620600183958998,-2.096977593996763,0.085314748833039,6.610241971006922,4.625642069864027,-0.7990447507348155,1.4486238544101833,3.301424583671546,2.7291593931158418,-4.968578603453102,228.85895034666817,3775.217627827267,2137.32425989422
2023-10-03,-1.9216414208988453,159.25716757693218,-4.176943020001685,2.1329287637992755,41.42103693616437,33.44601500073559,1.7985787121511518,2.565461528543162,11.034186338761282,13.428232555435772,-2.8613169679860686,-0.3785999693760297,3.168822134587112,1.4862036464086863,1.7520644398175218,24.12741552438533,5.587208840477519,4.474828907060752,-2.937279971205061,-0.040256431740903,6.258111143817045,4.459855025344666,-1.1008869393038936,1.3097192293905058,3.117266535025553,3.217682651444329,-6.3162144186709615,-97.12836561418236,3496.5373907425474,1995.7088188712476
2023-10-04,1.076692075694563,160.9718768802086,-2.6617588802786445,3.2480392435335457,44.04051336416046,34.97377312794274,1.8533962613985289,2.471274906276582,10.73069393853922,13.32034241135139,-1.958213297571966,0.0596626154922756,3.5029033525863578,1.613233785499545,1.612279840918658,22.76589583185334,5.690229574375935,4.486364033503847,-2.2510640601155245,0.0064764736515482,6.605811467107563,4.789808908046141,-0.8950055439860386,1.3485130875856928,3.4043083175254267,3.341202903817513,-4.3958242022950715,14.744272450888918,3758.858377288714,2148.882641241454
2023-10-05,-0.7246213821629488,159.8054402410656,-2.9473022351653744,1.9295867971579457,42.17359488332204,33.44856494930673,1.985577499189649,2.429102920793258,10.599643740131306,13.448246397283912,-1.970768781140944,-0.4805864493299905,3.3704339008415465,1.4847733749675291,1.447056445838877,20.98310372379008,5.722085579819972,4.464708935667519,-2.7041890170845324,-0.0556349510123986,6.243422629779232,4.472318011858211,-1.816524338687808,1.0298812211675583,3.401398431371347,3.295689366079172,-4.522034125108331,-116.7393947761141,3572.5398598581432,1996.7598190690146
2023-10-06,-0.2761848333635019,159.36408185223002,-3.9840234676614186,2.2709486071149887,37.54529723287119,33.130789817394415,2.113938142863754,2.3961009739556443,10.415745441079896,13.514852950153497,-2.340683911037645,-0.3432311490392911,2.985944145780736,1.4542372712895697,1.4732706187565048,20.76059076929959,5.81187395779178,4.545136503669912,-3.358555405188448,-0.0396143105773818,5.351257503105186,4.324139189272269,-2.4859615883167,1.0331850645974898,3.35085317155331,3.224423054395739,-5.273444845158191,-82.24164905049602,3110.0834123734903,1965.3802876111008
2023-10-09,-0.252954113344439,158.9609638519912,-5.400663366719269,1.931317174642108,35.93921162961231,32.97674110013518,2.222495223917387,2.346659280691762,10.257716747056698,13.57648745838226,-2.862965229887245,-0.4936517252471845,2.875735633236386,1.4365817297293288,1.5723718818980796,21.0804181760254,5.786651561254536,4.636130593005645,-4.046705886132341,-0.0549530086551262,5.097677171832574,4.206899146895446,-3.5998899924475416,1.0833598119514756,3.200951279974288,3.0471157040328207,-5.580621055196238,-115.84324024808052,2949.848156515657,1950.3733836611327
2023-10-10,1.7915590355561672,161.80884336288872,-3.5639871146670346,4.071358430397245,36.67018599245259,35.40888741126414,2.1104003447289403,2.223256550818305,9.907449798105494,13.37211593572787,-2.1438946362831026,0.4431446504054157,3.051561144174486,1.6407171304364618,1.7177643679684511,21.908100660814306,5.862717630828184,4.762721813853905,-2.633932839592749,0.0449707741546093,5.156855701659856,4.606580132837485,-2.601284150800226,0.989475763415309,3.1324052614118068,3.109813030853032,-3.684384534531431,98.52242469739281,3023.3188841758083,2193.985968593111
2023-10-11,-0.3817718499564249,161.19110274818914,-4.059079765865232,3.397076125011297,35.262095257066086,34.15905452265499,2.0453218814933347,2.1376740021658778,9.78110290706072,13.455138469932724,-2.4533030175434525,0.1471492885143197,2.947400836403391,1.538000239996961,1.8416571401917872,21.982391841025947,5.835342395543384,4.78334851894156,-2.7246083074902336,0.0143095078446926,4.94038377443555,4.326259337784561,-2.2653819830584387,0.8775459987427281,2.9890091271634165,2.887261744540341,-3.982167966119415,31.455720849426736,2882.8830889218407,2069.4006195948873
2023-10-13,-1.701263792021046,158.44881688117476,-5.912555720788962,0.4805427182167909,33.07404864328297,32.9034639511307,2.053216793228126,2.1208402578932426,9.777546180537229,13.71227683877061,-3.345723678824332,-1.2251564202027985,2.725071959302988,1.4178823190413306,2.229389409383297,21.461276124795425,5.664696479678751,4.672476041306713,-3.081335191577577,-0.1210720668739931,4.7036089264367895,4.161047528465335,-3.196955829149482,0.4437365611860655,2.905899971066704,2.834406782330392,-4.887650477465248,-259.8361058182465,2664.451692737203,1944.2394883492796
2023-10-16,0.71118953664151,159.57568828776596,-5.037839361052617,1.3693799337356816,35.15560230957717,33.38811811004088,1.8992726129619029,2.073885073948709,9.530885457152554,13.640523453639124,-3.155421405874781,-0.8225667134398552,3.0143897168690525,1.461162999327546,2.179370183269176,21.634561087461734,5.727495762994468,4.7260557728056325,-2.749879531499268,-0.0788510948955011,5.016119488087906,4.217264695986645,-2.9743126877111923,0.4378336689055012,3.174560819644398,2.636036243728757,-3.8204503564764054,-170.59088293299607,2872.9803114697456,1993.1028161917077
2023-10-17,-1.580815787036527,157.05309061504076,-6.035958635460191,-1.2560376589348217,36.1014448405849,29.03238787835142,1.860964465261543,2.115186137699821,9.479134023873176,13.87791318985899,-3.755767866605873,-2.0460192407241404,3.131022091373356,1.122595068657508,2.0135252202159863,20.94298503322502,5.623332022283523,4.663393046014721,-3.4712008915264305,-0.2066425358458267,5.277898925090239,3.34075999094834,-3.15254859908272,0.1150522397434375,3.1651070020745835,2.4227180914691284,-3.812685124381621,-432.77115354468145,2967.9378035835725,1557.9276910192689
2023-10-18,-2.070005773051631,153.80208257255342,-8.291722709015332,-3.4985254598435107,32.04954180224647,26.065969889230008,2.0376032841129685,2.285611822186553,9.423555452976334,14.184495380105783,-4.536378853977407,-2.873009542930752,2.71990835992122,0.8894809031548274,1.7236578129257207,19.67876344786461,5.440909288103528,4.512005637530161,-5.362630785257446,-0.3336888821278995,4.710831572357547,2.7962814710485007,-2.8379428957156194,0.3221260880690195,3.023908978959082,2.467646786529458,-4.481452312839304,-656.6584576577312,2563.1207256731523,1261.6837761491968
2023-10-19,-0.6924173656202681,152.73713024413544,-7.46028269467343,-4.576891077008924,31.75632776214282,26.43731784373212,2.124982524572263,2.457558925422285,9.235361837265168,14.294253581202604,-3.9577390440612494,-3.109319366339144,2.7439883560073737,0.9089082086776972,1.8043733161430968,19.45922520716179,5.36498410487367,4.510805644891332,-4.66096801044719,-0.39268447121537,4.723541551959027,2.8802314796226622,-3.154311093321465,0.2983009091593948,3.0187640205292348,2.5455641057452727,-3.5092733992614393,-764.1335560735128,2534.1725344970487,1299.2164416875617
2023-10-20,-0.3799086979389354,152.15686860135563,-7.850419303164783,-5.258244650754823,31.796459330893573,24.64642211325497,2.3142980430239457,2.637696470098968,8.996753726880732,14.356049678295792,-3.802562483456149,-3.153916579312773,2.821638746799197,0.7805244129717733,1.3421763584114768,18.899182968598364,5.213912820438593,4.456057672490674,-6.556711313522412,-0.4401817074347785,4.868817294310134,2.5146100143453403,-2.824798311084429,0.411457039582921,3.1242215664137363,2.5172966451297265,-3.2963555988886077,-831.9074628239914,2538.5588911176756,1120.5247247745438
