,CHARLES RIVER FUNDO DE INVESTIMENTO DE ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-09-05,0.4063826195296327,122.70160821595128,5.040760517667597,9.76380050759047,17.88969500585738,24.31829105052493,1.3587422491040888,5.894175685924228,4.556183709634917,5.12130989855746,2.958680279546782,1.1274050129951685,2.593346740121709,2.7343814547853933,6.697858152399944,1.385042642760856,0.3640352755616062,0.3213177108126331,0.6002043945900603,4.79777518079822,32.45774507030638,43.58183299454095,1.1281617606920835,1.1618220744816212,4.244659147736677,2.9931542323409253,18.468819766672098,664.512321578521,299.7904012543048,1400.361481082438
2022-09-06,-1.136598292903479,121.30698383160365,2.2442485277377515,10.247848225163525,16.897722496780442,22.905291476677863,1.1689623596200889,6.060391139339574,4.656353618543828,5.232886590871985,1.0467162585792085,1.1757581704696722,2.3221025491737444,2.399551466048431,9.937062510766788,1.3525885199394378,0.3454974012705411,0.3169525865155985,0.1231321536073386,5.26808729578716,31.2955482956246,39.61659006740457,1.6891883084466488,1.4449318487986162,4.0852914560249145,3.1405650773076723,5.62125806513392,712.555439832051,274.33628858353654,1255.6580690792048
2022-09-08,0.0562014910110653,121.37516016521757,2.822000079119732,12.58310294685862,17.81994516688041,22.97436608301926,1.094472669084397,6.151454403449327,4.696713073952824,5.281389036082408,1.6458368580097813,1.5373912960871774,2.496105434429561,2.384147459030841,11.740358837592597,1.407635367362217,0.3487519613910284,0.3395238757318124,0.1534300172406665,6.7184959098193655,33.61555582681119,37.08608186505046,1.6629540978882094,1.2772034154270593,3.900467218751467,2.7518560349537338,8.2755283601544,945.7192458140134,297.4492405690234,1259.1610250529213
2022-09-09,1.5177121920777026,123.21728576919892,2.5523646116645544,15.84357362308057,19.896619195666005,24.840763030191525,1.003514698772789,6.172716675132298,4.683604248477999,5.270178686389318,1.5263234243418522,2.059716493527889,2.944079149250297,2.736899924226379,15.38307890011223,1.553894485540092,0.3672907122846283,0.3778716066397921,0.0995696636124703,8.182052555019892,37.54220063315571,38.17156778648391,1.9570468625430155,1.364968357216325,3.665848475154147,2.905632004465881,7.758871386952369,1271.4046345644629,349.85298345126483,1442.3951647438403
2022-09-12,-0.1515355015370811,123.03056783722818,2.167771327974249,14.390757872340645,18.592537013540404,24.65158495381099,1.036982844423239,6.271606652777602,4.738759154432535,5.341488501040359,1.1061848456673018,1.7950127140634724,2.632240715670515,2.6585674594505955,16.5030148560423,1.6552519783505644,0.3724903915191664,0.415854862154045,0.0695081909411219,6.801147998360292,33.48691690322938,34.14823008281931,1.278809723791567,0.9607765695788448,3.5881582179214133,2.691197190851267,5.836582311063022,1125.7613679340852,316.47991115348736,1420.0707513895438
2022-09-13,-1.4411823710950178,121.25747298249996,0.1931126268101115,14.676473130014852,16.672890124187916,22.85512828616616,1.0372556043510408,6.424272570637147,4.838866592798299,5.464033900193691,-0.7978399827147167,1.7962674789584276,2.178742037940581,2.2639270738252293,17.032474575849754,1.673918644207279,0.3449951700418691,0.410225643665369,-0.0485874198585081,6.893830793111841,30.55881060722239,30.1545612029998,2.054777873503083,0.8723709900110604,4.018113151330811,2.931709603756422,-82.75639934461773,1153.9711894600164,267.48865738020294,1237.0174278947356
2022-09-14,0.4862880672142466,121.84713360421938,0.4309038676469428,15.135092251150253,16.822966239918166,23.452558114982512,1.0332567781455768,6.4402540880305965,4.851570355574842,5.485716995000954,-0.5707901124712025,1.8627411712304045,2.2024292675015915,2.357671210319962,18.465182568616523,1.778069079728259,0.3349546161463344,0.4236483491245795,-0.0319397195461108,6.746940588378564,31.90056213404441,30.52889750143559,2.6879329555396243,1.0656950592030985,4.43452843016788,2.999210281887298,-58.97727526093461,1199.6526442959512,271.1066761340097,1293.3517027076687
2022-09-15,-0.2009505472448269,121.60228112243956,0.7777221656756164,15.540609269680008,16.256766255445367,23.20447952386272,1.0356855157682197,6.490078538982719,4.894536868056335,5.541077528729655,-0.2345832309921425,1.910645423265186,2.0658874726519607,2.2831914502274544,19.127830734655564,1.8651811183780784,0.3271963381546781,0.4350263849938648,-0.0127016208973708,6.648275995803517,30.90365392589029,29.08177819793952,3.68814710225634,1.30088381583734,4.505914660535033,2.9316896730162627,-24.295445458067256,1240.0238857138938,256.5512738267273,1265.134083864302
2022-09-16,-0.2110780994719951,121.34560533853173,2.320655341219122,15.903020432582837,14.578539454973315,22.944421850019385,1.0273482524860127,6.522713183882924,4.934726039622483,5.593429497412493,1.2653729811844232,1.9563707654120608,1.7074619432360596,2.209230500416635,18.39370646541629,1.9439448077797887,0.3244479895203302,0.4455883650144574,0.0706751911805836,6.564407247081645,25.96982316151297,27.732265960788347,3.874777895389282,1.5636084254904767,4.432852747579784,2.8570654694145574,129.99787209628332,1276.084538411638,213.78143540578742,1235.717504761377
2022-09-19,1.3932484806574277,123.03625114125538,3.797666524675091,17.657861512351502,15.573311499454498,24.65734313949784,0.8891442454552771,6.4632502053627015,4.92218417004214,5.5705448212963296,3.1232164169233,2.2456011039680432,1.912392835901908,2.519677724004482,16.529095915695535,2.1568276961763764,0.3457315002529679,0.4980977978677894,0.1680061582667601,6.729272728699827,27.226763360847567,28.179160311233645,2.723153508414216,0.95733169581656,4.241660521843507,2.586615602582592,277.6989904418802,1451.3881796384164,238.83109868877136,1403.5977696788889
2022-09-20,0.1623177809604747,123.23596085388482,2.4986550303235124,18.01020965711869,13.932254528953813,24.85968417268615,0.698216874458149,6.475170184318725,4.971957896156109,5.615420801731222,2.116789874513142,2.2956037940241822,1.5616811716492307,2.529496909462375,15.396058972963123,2.298824248676617,0.3594371375613234,0.544694055647127,0.0959971907526911,6.466099028941189,21.60214463463726,26.077372088143107,3.107812415747499,1.067756203337623,4.115700468519741,2.291997490818348,147.79784100672234,1486.4425242074328,776.4613032659717,1420.4189563309858
2022-09-21,-0.5583147883141404,122.54791625991656,1.3320247613054423,16.4351521023273,12.634355491332464,24.16257409130772,0.6298438012557228,6.511716688889282,5.055015994168642,5.693009275191922,0.4943259589574701,2.0405622037121853,1.2777870010442025,2.366576117197412,14.85698234322682,2.3394539501047564,0.3674085159525047,0.569858018425794,0.0209563512869822,5.679771108995045,17.580522625268213,23.64262561904615,2.4030867408236043,1.4811916252702444,4.002711728540136,2.4205531655209507,31.134814104915343,1328.7562956629329,645.9233727419225,1347.293978565255
2022-09-22,1.641589136156374,124.55964953982536,1.850749912097584,18.14143833972204,14.775828752692313,26.20081341876273,0.7318492209523275,6.442154758246465,5.051690517759464,5.663411694046518,1.134213534805916,2.327178559720616,1.7010595094675365,2.733544460563082,11.727967785106062,2.4673328089832847,0.388454334660617,0.6269830195894565,0.0707772486291655,6.0762149221252,22.12158657369445,24.69155811314635,1.492186860591573,1.351342502062708,4.043646857080617,2.637026587776074,83.00732918412952,1499.204443179332,859.3226194121719,1548.118766414904
2022-09-23,-1.634433634392618,122.52380473286487,0.3633097065920688,17.19940603370218,10.978356443638424,24.138144877369395,0.7459617753449458,6.546376992847118,5.186878362234404,5.800028541353867,-0.8812340462890906,2.145951470151314,0.9231511188306244,2.3083540800066062,11.227958739742592,2.411251821608835,0.3823474258432319,0.6204878147449407,-0.0585473218152644,5.826105430411563,12.523355042275895,21.57740930511662,0.8719945377754459,1.46715775938958,3.876475746830601,2.811231099842698,-65.73669136642202,1404.820733196501,478.8272563335047,1338.8519547588962
2022-09-26,-2.646355514773424,119.2813892694065,-2.67611633503664,14.43424418510648,9.046733998797729,20.853008234469726,0.9455825711842386,6.662890399032589,5.35372664983975,5.975300972680926,-3.9095400739705903,1.6931451640898243,0.5321841132353224,1.6858356168448023,8.527608430742074,2.350643837276297,0.382355768835366,0.6033254851027756,-0.4335087598494755,4.79921308327772,7.451615751287568,16.696419179768135,0.1544062203088622,1.104864621040888,3.982496166005365,2.637938569951042,-369.6792955292929,1128.1240657982548,284.91682696492813,1007.3375201112897
2022-09-27,-0.3102935287146113,118.91126683754266,-2.1581958104574945,13.88721493091104,8.394440569299878,20.47800917066124,1.1152074966440622,6.606880215245773,5.390347648973494,6.008593639901749,-2.850476203110008,1.6244288071177242,0.4061690649161449,1.609088729001373,5.596723371027822,2.365734834238138,0.3950872272228434,0.6033786338252978,-0.5679881280482142,4.536605874629923,5.541542002119972,16.023703460992312,-0.222240977464712,1.3390104057558605,3.9390950603975736,2.699794461043284,-48.89345977374265,1073.2406546821383,218.93924641565042,966.8360303115236
2022-09-28,-0.020294207183702,118.88713473868587,-1.535885253930625,14.103271056694004,7.594934367883127,20.45355911386934,1.251536049492905,6.527521523732867,5.411311119956182,6.023836845196198,-2.0427393004162977,1.677000641707478,0.2554655108371454,1.5959738828228405,3.2260864758375805,2.390238109857332,0.4191893790373336,0.618883157343413,-0.792465389051036,4.579735273617896,3.297801491853192,15.53425095713891,-0.3854499061476754,1.3195987045963886,4.075749566512138,2.3730533558753257,-18.536816161499964,1094.6657784059391,138.24033595583316,961.3886279319064
2022-09-29,-0.6346549351967656,118.13261167075278,-3.136900442384204,13.446087463401264,6.81997844249258,19.68909465633302,1.426313783130762,6.471955690846802,5.462056242703045,6.071466009522839,-2.9149105279727454,1.5895765920016145,0.1098421504838526,1.452596408499489,1.954926383874591,2.377888805985581,0.4434981425041998,0.6180540768374068,-2.1267179659217303,4.326387863362563,1.3527993609501374,14.2696085185435,-0.4274052064544956,1.3071687383551052,4.053200705505885,2.4670334801824265,-20.9439871313936,1028.7669270641713,59.996400376225445,881.9389719759598
2022-09-30,1.3133552487087252,119.6841125265673,-2.062825658554533,14.972989773909756,9.650552901312182,21.26103766313392,1.4528140956058226,6.293580723080063,5.417360563082431,6.010727757554883,-2.1224341697517763,1.8769548130406144,0.631867579249278,1.7237999964797817,1.5714753838970046,2.536960348006522,0.4842739636569616,0.6611710665279493,-1.9621702703126247,4.656267741325529,7.068425647058207,15.671122061836376,-0.8298881188844911,1.223220376366019,3.913444857402191,2.3997481473669957,-8.83045736345568,1181.2766629444754,342.30545049154017,1036.1292487314033
2022-10-03,3.8140697694831527,124.24894808131732,1.2610591563256186,19.006472045544864,14.134839423269078,25.886018242805104,1.478914585328701,6.01317138053176,5.281756201831963,5.840759077695594,0.1625398372928364,2.6349563175750026,1.4956874645534577,2.5606645453712704,0.8476827043790939,2.8381683997920537,0.5444722900902166,0.7698682647367224,0.2835760772604223,5.582629952103704,14.50919851329547,19.426992088607783,-1.2518765740434787,1.3618780188252295,3.68996531852629,2.5044650017371217,0.39986076678599636,1584.444391779336,789.985654190755,1495.622468831051
2022-10-04,-0.1284309632467062,124.08937396047256,2.2936767867638848,18.838956982694405,13.403502990679456,25.724341616982915,1.5350518879936956,5.963722246303912,5.346685087745347,5.8961691251292665,0.8292880367525557,2.628412791992398,1.339341101915837,2.5040820961622448,0.6377536147637973,2.803122795438264,0.552592179435263,0.8125318347255835,1.996068916017156,5.592021821371567,12.95898741154145,18.17096993764831,-1.7062810382722813,1.1331710003495952,3.7024560073128665,2.229260449403043,1.287450873918202,1567.512384007484,716.1035097017826,1476.4491542180804
2022-10-05,0.2043110458479491,124.34290225819738,2.445098394877574,19.43092549198344,13.954227938168398,25.981210334226034,1.600738922395781,5.8865576066458685,5.3961618607937725,5.9325577939426655,0.889852651605043,2.7631237796008787,1.4277322852025964,2.526953148367704,0.4703653317295397,2.8461019357973423,0.5706258210604296,0.8668869460111801,3.0283307006995326,5.71493490740235,13.501447394225613,17.293253363955298,-1.7271579938697423,0.0387909120826172,3.612404620060086,2.1741868511949134,1.058836125061231,1626.5287302913634,770.4274504834187,1499.1295595276777
2022-10-06,0.9366509957972724,125.50756129040202,1.8587290792081448,20.56195277516347,15.750791115634946,27.161214595339025,1.709907749690701,5.765705088384962,5.415752268675821,5.933956679696034,0.4901155978171618,3.016891991770801,1.752914672653525,2.7201457505456164,0.4290948351923602,2.924871296780158,0.5816547206582188,0.9157175491649236,1.9530704874976248,5.947102536514849,16.321283534801346,17.62686219229578,-1.1175495365343036,0.3694410353022659,3.7771759003830274,2.283973901496359,0.566313490255195,1739.450950806075,949.3351615218461,1614.122704619694
2022-10-07,-0.2037092472642609,125.25189078203762,1.805504911387792,20.488579131911862,15.626821192568771,26.90217544227477,1.795842165799923,5.6926526730815,5.488015399923515,5.99856642628821,0.437025205264582,3.042400748791489,1.705879888338822,2.6426492278581875,0.3947182622098182,2.9363994880162707,0.5770655514318697,0.9357066244360062,1.9883252594842349,5.898152082465238,16.223278402936444,16.941321692834425,-0.3232914540483925,0.6630682566681622,3.9171125857349622,2.3818391335095925,0.5265835932414793,1731.9330755193025,936.1895097623261,1585.2106934686587
2022-10-10,0.0771342081130166,125.34850283613892,3.3738373009219647,20.72102533126205,15.205186952930566,27.00006043038036,1.877573677390936,5.586487376103924,5.54279340303845,6.045540847228256,1.253298716850149,3.141503888187912,1.6116014230433662,2.633329790697595,0.4424194285764696,3.0165685471333834,0.5778211245494174,0.9577967752742452,5.318845712172303,5.817859444971252,15.459410112321336,16.621378589760873,-0.5120413897961019,0.0439845984725859,4.092906495196328,2.6707197774439217,1.5521964333247866,1754.9971813343163,893.2773735972148,1591.9902813885346
2022-10-11,-0.968935114608338,124.13395717652374,1.8767971840292577,19.410430251464703,14.366140409350226,25.76951224929659,1.9135700328494951,5.502617683709139,5.643085765968433,6.145282513514588,0.4473944245971079,2.9508812885245272,1.4329464194258554,2.385448893356364,0.4488899362619045,3.1315725401796017,0.5754024259104942,0.9662943209543204,1.9071948257567213,5.185117493663492,14.053189869789184,15.170592492717931,-0.7940548430790136,0.2214145198827218,4.045719437571652,2.5843219180878623,0.542773931667981,1623.7571560761473,808.6239542857477,1465.9257371225588
2022-10-13,0.8323871768385338,125.16723231816336,2.931648290490781,20.272214249343484,13.74314668902402,26.8164015416321,1.955563674756905,5.320000407624921,5.649522785090308,6.14170748100791,0.9771973650881216,3.213825008315016,1.3197145898969322,2.552391382295907,0.4733401527531556,3.258636841960347,0.5771059335615878,0.9805003264836822,4.037205927110632,5.246841296983992,12.919218486328669,15.987798090108823,-0.414255076817868,1.1704555059139985,3.933210569562988,2.8821441631758407,1.1996252047431641,1709.7550354271045,745.575764543883,1567.6041247106893
2022-10-14,-1.4256793675084367,123.38274891212195,1.6787946855652298,18.271352456315576,11.352981384737475,25.008406270236406,1.9793764617475649,5.220946342420714,5.770832172812951,6.263242056123739,0.3324875676898255,2.891215947316072,0.8764946692252931,2.20938808977362,0.4664493638895267,3.2727061800743886,0.5639106283869376,0.9598938958269284,1.4109099856438196,4.612355187029095,8.969690198840615,14.416106261669622,-0.3708769879326178,2.264296242045254,3.713055747133143,2.8772804517719,0.4101946007038424,1509.4883325288283,505.81036364643666,1383.793240216903
