,TARPON GT FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2023-03-16,1.7434547040138026,113.91146305941376,-3.071567528908594,0.8491748840845824,-4.73396251068129,3.692314466567275,1.8135440494010755,2.3191978890815697,6.179620872455015,8.135917938742471,-2.256490075615395,-1.012832735544264,-1.8264228109608835,-1.16245883327188,0.7679811748636416,0.7537484983154137,3.1613122636987283,2.5455155342287705,-5.328573515999893,-3.1163704438771864,-3.570226406972065,-3.715424065377694,1.1950878452928255,0.0714999815792531,0.1870570909023693,2.0935830370469466,-8.079421871493226,-0.4168315269812599,-22.56536229875686,-945.7669674666331
2023-03-17,-1.0283245885885806,112.7400834755528,-4.23061044784399,-2.5307787021022423,-7.017180307381538,3.781746282281535,1.793728381112106,2.346547941980333,6.2739832754299,8.216640951084974,-2.927582081766748,-2.441421726768116,-2.162871293327167,-1.141124473885679,0.8568895978436402,0.7314287995892081,3.0492903214438694,2.473854206638632,-6.128312306877252,-7.83249597455189,-4.450156230062292,-3.790122335121099,1.4157609510685514,0.025566333482783,-0.0526709148311489,2.63655582268296,-10.367749832364527,-1.0166890538165274,-27.08113061247443,-937.6210082414366
2023-03-20,-2.7176231140260243,109.67623290824892,-6.890707093178213,-5.822743296885744,-10.040732941328578,-0.5712416151277946,1.98320232753012,2.508721294930566,6.508813906889597,8.443873206288083,-3.989196464531856,-3.595807051770159,-2.5493693924210974,-1.62688027512732,0.9960194703608094,0.6652399429843501,2.9876297025751826,2.4326733416702746,-7.943001064596249,-13.560336865475188,-5.554025300018437,-5.646944260734248,0.3144065364726815,-0.0656510870799487,-0.0454811512398687,2.1612637519009845,-15.619646403830096,-1.6008741449077628,-33.07055256658193,-1373.7170764986163
2023-03-21,0.1889548034821553,109.88347141860734,-5.653254461862199,-6.0328868783495,-10.036472527322733,-1.741318045601184,2.017229618869732,2.5850749342764776,6.5512601921869775,8.428722879962358,-3.3084637562767587,-3.570891188608686,-2.532201447435628,-1.7695706401523124,1.038019285330032,0.6172441327611312,2.9930369892795343,2.4520993554425448,-6.429486596673925,-14.955219198937916,-5.542567833475559,-6.082633034120917,0.0408262990613696,-0.0107378081803472,0.0311838996343607,2.091551417732645,-13.17651215035899,-1.6382460067316875,-33.06206157064649,-1491.522054236143
2023-03-22,1.163688144904107,111.16217234871476,-3.856136267238291,-7.135288340401623,-10.67302344688501,-1.760193544750607,1.98400919699474,2.5949819266854304,6.515591428479546,8.332613138403424,-2.458059617305045,-3.9820788963844738,-2.643760224966296,-1.793203368739976,0.8290918549916391,0.5641317337379753,2.942762433930881,2.4352906724143657,-5.882114096445635,-18.31739317035617,-5.853568491336175,-6.135641268390488,1.3598439396617492,-0.0793668814608213,-0.031977722838708,2.2359480495700548,-9.62841591805919,-1.8341164428294405,-34.30754240379865,-1494.2069950192003
2023-03-23,-1.392415789153134,109.61433270936564,-4.220675604196507,-7.759885750563447,-11.29908585378704,-3.567941752876775,2.1173414480007944,2.662600051651975,6.654394184346295,8.454961600712922,-2.475440241063485,-4.115533675482444,-2.6826970830254893,-1.982006946951128,0.6636724945868226,0.4846935170710457,2.7793928061603523,2.3403775896534147,-7.897498038872114,-22.608142652976287,-6.42288626065389,-7.160294434070228,1.4588845199100688,0.7253426815974113,0.4406461249330515,2.462464188979296,-10.348135217466313,-1.945153241803253,-35.5544415502356,-1675.779262881804
2023-03-24,1.394993926518584,111.14344599325516,-3.976146465771936,-4.720233980540187,-7.839057137711235,-2.531227951871572,2.11612716325801,2.6306851924468635,6.595875459968307,8.340920219083861,-2.361305678026961,-3.010002272269862,-2.18192342152575,-1.885769608991487,0.5997056860552066,0.4414849970255688,2.804200643295955,2.4104948790755114,-8.332125577959316,-17.935758769245655,-5.132191658959292,-6.525238446556447,1.1496287098247195,1.0403667916701267,0.5711586316127852,2.5220323987447584,-9.865355110221723,-1.4065379226391934,-28.66326456027554,-1572.9053860170961
2023-03-27,0.4629559375835201,111.65799117571588,-4.174830713930724,-5.497361351212091,-7.352374496919752,-4.09305209997804,2.0503093391948486,2.639906635175038,6.599078679999472,8.304205741361521,-2.534011446403144,-3.293864889652467,-2.1071142177655333,-2.083143667355403,0.5610823658409625,0.3891013399888363,2.816646152610754,2.4837771722460213,-9.259794373326764,-22.3476377074752,-4.936726786888626,-6.964736529441039,0.3755696277854417,0.6306636652916623,0.2008578006317564,2.0911072598287137,-10.25762248273978,-1.5452088195492013,-27.693961559970095,-1729.8853602533632
2023-03-28,1.4977495452874523,113.33034823082728,-1.008693491721478,-2.996753498085481,-6.412959843589544,-2.829789409052272,1.880407267756419,2.581657193795738,6.522238036800642,8.181471339767533,-1.0792183942147175,-2.399578045963904,-1.987906265348468,-1.960963548184604,0.6498698036714954,0.345668996043107,2.8681957871416075,2.596252734247652,-3.122733354454485,-17.921445068404374,-4.520471690104311,-6.179508973131743,0.9193411376044132,1.1757140055390018,0.0341971151772932,2.257982067318216,-4.006637109228646,-1.1016719705347873,-25.822973434067322,-1604.3567067801189
2023-03-29,-1.007928729858376,112.18805909136022,-0.1758265215615648,-3.9704946073602856,-6.905025859166153,-4.022868274897549,1.8674606361207544,2.615898351360856,6.616149338598768,8.265266345362097,-0.6407113053281435,-2.74040810109557,-2.0340628943355883,-2.086396485153064,0.8102153168818995,0.3180668159618683,2.865569918585732,2.6779851304624027,-1.4767718122419318,-22.53812304195624,-4.696330662093413,-6.439401942773219,0.5990702265093903,0.7222884150495552,-0.1170407630497828,1.991208890654241,-2.3622866331878845,-1.279456820767064,-26.559305789920217,-1724.4622651817388
2023-03-30,1.3339150283413037,113.6845524715843,2.106747428816992,0.7771466114011555,-7.465706844026341,-3.049729247902328,1.8529749167942644,2.574273575006203,6.546407102456428,8.155729631377788,0.5861227794921573,-0.9404547513737198,-2.1413799414684647,-1.9960765793874429,1.0424068497992511,0.3064888526952023,2.9486446109319373,2.8353847432141768,1.0418876360701783,-7.89910560746568,-4.754165627798836,-5.74153505762152,1.0438061385240656,0.7121102042737032,-0.5747800051756856,1.8442103138003447,2.144257264431885,-0.43417440908623345,-23.011431155984546,-1627.9460905009387
2023-03-31,-1.671164373415146,111.78469673260273,-0.6476885703468261,0.8027143983043294,-12.054613080833224,-3.8916492214628646,1.8728323525185315,2.6306111424004097,6.683036950194289,8.294642165394164,-0.8908246316652664,-0.9105944962513242,-2.784250817908888,-2.0651112343674702,0.9330246878160656,0.2932970378577585,2.836251785232576,2.788886304683026,-1.7881254509012658,-8.16721520797949,-6.5605074949888325,-6.142006826183782,0.9539099365077462,0.6403406178689202,-0.6961890800037137,2.15415499400767,-3.2938958965455574,-0.4319588506897265,-25.268325097902736,-1712.935872081361
2023-04-03,-0.782488063559994,110.90999482378336,-1.7362670633662154,0.6217949902675667,-12.610825042199092,-3.570408383238265,1.9230813081484328,2.651058685927644,6.744744246392474,8.362227750713553,-1.433607446518694,-0.9718153165600276,-2.841243842019584,-2.010958896149836,0.9323222111436024,0.2723349440285871,2.842140308885114,2.835414702380619,-2.9570717619617684,-9.460186775787191,-6.74261682160825,-5.930736083441207,0.4480211864181703,0.8912091291162446,-0.0022241204080397,2.225565700155171,-8.958919064442753,-0.46546834293359624,-26.02360938384603,-1681.6096286928448
2023-04-04,1.960454779273868,113.08433511799862,-3.203310076043276,2.2131393164860302,-11.43574174332656,0.5468458122825128,1.8875783035176823,2.5557520724858347,6.607935421150701,8.201868217750416,-2.237780911354916,-0.3854032323673211,-2.7222390369630185,-1.5492593541533626,1.0276267570102184,0.222406949174514,2.9523865195347816,2.914060055966193,-4.1104288765201575,-4.4287964630666,-6.09282681592165,-4.360521339245322,0.666547548507968,1.5245107120646455,0.1379009254652574,2.598238228649489,-422.3986696299565,-0.1783145398704331,-24.42786916330847,-1270.6821057883
2023-04-05,-0.8330824114032964,112.1422494120782,-4.009706274620356,-0.3181561255231216,-12.480658364497907,0.97779022470408,1.692573208457406,2.5510443543867347,6.65488499699958,8.271062131288373,-2.9720326835737194,-1.3783729576587394,-2.8600488794231307,-1.485160669709295,1.370310265888525,0.1561293735590135,3.0073313378873245,2.8967043384728086,-3.6709809596404703,-22.52164645075958,-6.328965531190688,-4.240631676130152,-0.0624363684869543,1.366527514936518,0.204197822635077,2.728489647273098,-202.33828569913803,-0.6390316922981045,-25.846845572139383,-1228.3856174111427
